,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,country,locality,waterBody,eventDate,depth,minimumDepthInMeters,maximumDepthInMeters,sst,sss,basisOfRecord,individualCount,establishmentMeans,redlist_category,institutionCode,recordedBy
85,IO/IT/GAS/00039,Stylocheilus striatus,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Stylocheilus,Stylocheilus striatus,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
86,IO/IT/GAS/00040,Dendrodoris nigra,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendrodorididae,Dendrodoris,Dendrodoris nigra,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
87,IO/IT/GAS/00041,Tenellia lugubris,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Tenellia,Tenellia lugubris,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
88,IO/IT/GAS/00042,Stylocheilus striatus,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Stylocheilus,Stylocheilus striatus,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
89,IO/IT/GAS/00043,Thuridilla gracilis,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Thuridilla,Thuridilla gracilis,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2019-07-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
90,IO/IT/GAS/00044,Berthellina delicata,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Berthellina,Berthellina delicata,10.84,72.18,India,Cmlre Hatchery (Agatti Island),Arabian Sea,2019-08-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
91,IO/IT/POL/00696,Lepidonotus cristatus,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus,Lepidonotus cristatus,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-03-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
92,IO/IT/POL/00697,Iphione muricata,Animalia,Annelida,Polychaeta,Phyllodocida,Iphionidae,Iphione,Iphione muricata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-03-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
93,IO/IT/POL/00698,Iphione ovata,Animalia,Annelida,Polychaeta,Phyllodocida,Iphionidae,Iphione,Iphione ovata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-03-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
94,IO/IT/POL/00699,Protodorvillea egena,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,Protodorvillea egena,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-03-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
95,IO/IT/POL/00700,Glycera lancadivae,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Glycera lancadivae,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-03-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
96,IO/IT/POL/00701,Glycera benguellana,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Glycera benguellana,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
97,IO/IT/POL/00702,Glycera papillosa,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Glycera papillosa,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
98,IO/IT/POL/00703,Glycera tesselata,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Glycera tesselata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
99,IO/IT/POL/00704,Podarkeopsis capensis,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarkeopsis,Podarkeopsis capensis,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
100,IO/IT/POL/00705,Onuphis holobranchiata,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Onuphis,Onuphis holobranchiata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
101,IO/IT/POL/00706,Namanereis,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Namanereis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
102,IO/IT/POL/00707,Platynereis,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Platynereis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-04-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
103,IO/IT/POL/00708,Eurythoe,Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Eurythoe,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-05-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
104,IO/IT/POL/00709,Novafabricia,Animalia,Annelida,Polychaeta,Sabellida,Fabriciidae,Novafabricia,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-05-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
105,IO/SS/FIS/00327,Aesopia cornuta,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Aesopia,Aesopia cornuta,9.998916667,75.60143333,India,Off Kochi,Arabian Sea,2011-08-10,150.0,150.0,150.0,28.63,34.52,Preservedspecimen,2,Unclassified,,CMLRE,
106,IO/IT/POL/00710,Chone filicaudata,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Chone,Chone filicaudata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-05-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
107,IO/IT/POL/00711,Chone letterstedti,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Chone,Chone letterstedti,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-05-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
108,IO/IT/POL/00712,Phyllodoce malmgreni,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce malmgreni,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-05-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
109,IO/IT/POL/00713,Podarkeopsis,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarkeopsis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-06-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
110,IO/IT/POL/00714,Notomastus aberans,Animalia,Annelida,Polychaeta,,Capitellidae,Notomastus,Notomastus aberans,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-06-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
111,IO/IT/POL/00715,Mediomastus,Animalia,Annelida,Polychaeta,,Capitellidae,Mediomastus,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-06-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
112,IO/IT/POL/00716,Paradoneis lyra,Animalia,Annelida,Polychaeta,,Paraonidae,Paradoneis,Paradoneis lyra,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-06-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
113,IO/IT/POL/00717,Euclymene,Animalia,Annelida,Polychaeta,,Maldanidae,Euclymene,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-06-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
114,IO/IT/POL/00718,Lumbrineris latreilli,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris latreilli,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
115,IO/IT/POL/00719,Lumbrineris meteorana,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris meteorana,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
116,IO/IT/POL/00720,Pisione brevicirra,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pisione,Pisione brevicirra,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
117,IO/IT/POL/00721,Ctenodrilus serratus,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Ctenodrilus,Ctenodrilus serratus,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
118,IO/IT/POL/00722,Polycirrus,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
119,IO/IT/POL/00723,Caulleriella bioculata,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Caulleriella,Caulleriella bioculata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
120,IO/IT/POL/00724,Poecilochaetus serpens,Animalia,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus,Poecilochaetus serpens,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
121,IO/SS/FIS/00328,Neoepinnula orientalis,Animalia,Chordata,Teleostei,Scombriformes,Gempylidae,Neoepinnula,Neoepinnula orientalis,11.99091667,74.42656667,India,Off Manglore,Arabian Sea,2011-08-08,201.0,201.0,201.0,28.76,34.84,Preservedspecimen,1,Unclassified,,CMLRE,
122,IO/IT/POL/00725,Chrysopetalum debile,Animalia,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Chrysopetalum,Chrysopetalum debile,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
123,IO/IT/POL/00726,Polyophthalmus,Animalia,Annelida,Polychaeta,,Opheliidae,Polyophthalmus,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
124,IO/IT/POL/00727,Tachytrypane,Animalia,Annelida,Polychaeta,,Opheliidae,Tachytrypane,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-07-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
125,IO/IT/POL/00728,Saccocirrus,Animalia,Annelida,Polychaeta,,Saccocirridae,Saccocirrus,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-08-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
126,IO/IT/POL/00729,Polygordius,Animalia,Annelida,Polychaeta,,Polygordiidae,Polygordius,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-08-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
127,IO/IT/POL/00730,Naineris setosa,Animalia,Annelida,Polychaeta,,Orbiniidae,Naineris,Naineris setosa,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-08-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
128,IO/IT/POL/00731,Aonides,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Aonides,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-08-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
129,IO/IT/POL/00732,Scolelepis,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-08-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
130,IO/IT/POL/00733,Lysidice unicornis,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice,Lysidice unicornis,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-09-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
131,IO/IT/POL/00734,Prionospio cerastae,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio cerastae,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-09-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
132,IO/IT/POL/00735,Laonice cirrata,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Laonice,Laonice cirrata,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-09-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
133,IO/IT/POL/00736,Armandia intermedia,Animalia,Annelida,Polychaeta,,Opheliidae,Armandia,Armandia intermedia,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-09-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
134,IO/IT/POL/00737,Spiochaetopterus,Animalia,Annelida,Polychaeta,,Chaetopteridae,Spiochaetopterus,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
135,IO/IT/POL/00738,Pionosyllis,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Pionosyllis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
136,IO/IT/POL/00739,Exogone,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
137,IO/IT/POL/00740,Sphaerosyllis,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Sphaerosyllis,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
138,IO/IT/POL/00741,Syllis cornuta,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis cornuta,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
139,IO/IT/POL/00742,Dorvillea,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,Dorvillea,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
140,IO/IT/POL/00743,Ampharete agulhasensis,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,Ampharete agulhasensis,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
141,IO/IT/POL/00744,Scoloplos,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
142,IO/IT/POL/00745,Pseudexogone,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,Pseudexogone,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
143,IO/IT/POL/00746,Halosydna,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Halosydna,,10.84,72.18,India,Agatti Island,Laccadive Sea,2018-10-11,2.0,2.0,2.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
144,IO/IT/POY/00001,Pseudobiceros apricus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros apricus,10.88,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-12-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
145,IO/IT/POY/00003,Pseudoceros bolool,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros bolool,10.88,72.17,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-12-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
146,IO/IT/POY/00005,Pseudoceros agattiensis,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros agattiensis,10.02,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-12-05,0.0,0.0,0.0,28.87,35.18,Preservedspecimen,1,Unclassified,,CMLRE,
147,IO/IT/POY/00006,Pseudoceros stellans,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros stellans,10.0,72.18,India,Eastern Jetty (Agatti Island),Arabian Sea,,0.0,0.0,0.0,28.88,35.17,Preservedspecimen,1,Unclassified,,CMLRE,
148,IO/IT/POY/00007,Pseudoceros paralaticlavus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros paralaticlavus,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
149,IO/IT/POY/00008,Pseudobiceros hancockanus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros hancockanus,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-11-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
150,IO/IT/POY/00009,Pseudoceros duplicinctus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros duplicinctus,10.85,72.19,India,"Cmlre Hatchery (Agatti Issland, Eastern Side)",Arabian Sea,,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
151,IO/IT/POY/00010,Pseudoceros bolool,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros bolool,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-09-11,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
152,IO/IT/POY/00011,Pseudobiceros hancockanus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros hancockanus,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-09-11,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
153,IO/IT/POY/00012,Pseudoceros bolool,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros bolool,10.86,72.2,India,Niot Plant (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
154,IO/IT/POY/00013,Acanthozoon fuscobulbosum,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Acanthozoon,Acanthozoon fuscobulbosum,10.86,72.2,India,Niot Plant (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
155,IO/IT/POY/00014,Pseudobiceros stellae,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros stellae,10.86,72.2,India,Niot Plant (Agatti Island),Arabian Sea,2019-06-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
156,IO/IT/POY/00015,Pseudoceros galatheensis,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros galatheensis,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,2019-07-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
157,IO/IT/POY/00016,Pseudobiceros damawan,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros damawan,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,2019-07-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
158,IO/IT/POY/00017,Pseudobiceros hancockanus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros hancockanus,10.85,72.19,India,Opposite Stadium (Agatti Island),Arabian Sea,2019-09-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
159,IO/IT/POY/00018,Pseudoceros duplicinctus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros duplicinctus,10.85,72.19,India,Opposite Stadium (Agatti Island),Arabian Sea,2019-09-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
160,IO/IT/POY/00019,Pseudoceros duplicinctus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros duplicinctus,11.22,72.77,India,Eastern Intertidal (Kadmat Island),Arabian Sea,,0.0,0.0,0.0,28.84,35.13,Preservedspecimen,1,Unclassified,,CMLRE,
161,IO/IT/POY/00020,Pseudoceros indicus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros indicus,11.22,72.77,India,Eastern Intertidal (Kadmat Island),Arabian Sea,,0.0,0.0,0.0,28.84,35.13,Preservedspecimen,1,Unclassified,,CMLRE,
162,IO/IT/POY/00021,Pseudoceros galatheensis,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros galatheensis,11.11,72.71,India,Eastern Intertidal (Amini Island),Arabian Sea,,0.0,0.0,0.0,28.83,35.13,Preservedspecimen,1,Unclassified,,CMLRE,
163,IO/IT/POY/00022,Pseudobiceros stellae,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros stellae,11.11,72.71,India,Eastern Intertidal (Amini Island),Arabian Sea,,0.0,0.0,0.0,28.83,35.13,Preservedspecimen,1,Unclassified,,CMLRE,
164,IO/IT/POY/00023,Pseudoceros duplicinctus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros duplicinctus,10.54,72.62,India,Eastern Intertidal (Kavaratti Island),Arabian Sea,,0.0,0.0,0.0,28.85,35.09,Preservedspecimen,1,Unclassified,,CMLRE,
165,IO/IT/POY/00024,Pseudoceros galatheensis,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros galatheensis,10.54,72.62,India,Eastern Intertidal (Kavaratti Island),Arabian Sea,,0.0,0.0,0.0,28.85,35.09,Preservedspecimen,1,Unclassified,,CMLRE,
166,IO/IT/POY/00025,Bulaceros porcellanus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Bulaceros,Bulaceros porcellanus,10.85,72.19,India,Cmlre Hatchery (Eastern Side),Arabian Sea,2018-11-07,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
167,IO/IT/POY/00026,Bulaceros newcannorum,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Bulaceros,Bulaceros newcannorum,10.83,72.19,India,Opposite Solar Power Plant (Agatti Island),Arabian Sea,2019-05-07,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
168,IO/IT/POY/00027,Bulaceros newcannorum,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Bulaceros,Bulaceros newcannorum,10.56,72.63,India,"Near Tripods, Eastern Side (Kavaratti Island)",Arabian Sea,,0.0,0.0,0.0,28.85,35.09,Preservedspecimen,1,Unclassified,,CMLRE,
169,IO/IT/POY/00029,Pseudoceros galaxea,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros galaxea,10.84,72.18,India,"Cmlre Field Research Station, Agatti Island",Arabian Sea,2019-07-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
170,IO/IT/POY/00030,Pseudoceros galaxea,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros galaxea,10.84,72.18,India,"Cmlre Field Research Station, Agatti Island",Arabian Sea,2019-07-05,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
171,IO/IT/POY/00031,Pseudoceros paralaticlavus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros paralaticlavus,10.86,72.2,India,Eastern Jetty (Agatti Island),Arabian Sea,2018-09-11,0.0,0.0,0.0,28.79,35.23,Preservedspecimen,1,Unclassified,,CMLRE,
172,IO/IT/POY/00032,Pseudoceros paralaticlavus,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudoceros,Pseudoceros paralaticlavus,10.54,72.62,India,Eastern Intertidal (Kavaratti Island),Arabian Sea,,0.0,0.0,0.0,28.85,35.09,Preservedspecimen,1,Unclassified,,CMLRE,
173,IO/IT/POY/00033,Pseudobiceros stellae,Animalia,Platyhelminthes,Unclassified,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros stellae,11.22,72.77,India,Eastern Intertidal (Kadmat Island),Arabian Sea,,0.0,0.0,0.0,28.84,35.13,Preservedspecimen,2,Unclassified,,CMLRE,
